phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-3,1.035471e+01,1.036960e-04,1.553600e-05,4.003200e-05,1.987200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-4,8.570736e+00,1.252800e-04,1.724800e-05,5.318400e-05,2.664000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-5,8.358309e+00,1.284640e-04,1.753600e-05,5.321600e-05,2.816000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-6,7.262078e+00,1.478560e-04,1.766400e-05,6.550400e-05,3.443200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-7,7.003639e+00,1.533120e-04,1.923200e-05,6.592000e-05,3.689600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-8,6.082558e+00,1.765280e-04,2.192000e-05,7.862400e-05,4.347200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-9,5.925728e+00,1.812000e-04,2.398400e-05,7.886400e-05,4.512000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-10,5.856944e+00,1.833280e-04,2.432000e-05,7.809600e-05,4.745600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-11,5.199013e+00,2.065280e-04,2.592000e-05,9.136000e-05,5.446400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-12,5.111498e+00,2.100640e-04,2.715200e-05,9.144000e-05,5.587200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-3,8.164095e+00,1.315200e-04,4.540800e-05,3.942400e-05,1.902400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-4,7.124083e+00,1.507200e-04,4.561600e-05,5.148800e-05,2.483200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-5,6.843653e+00,1.568960e-04,4.699200e-05,5.219200e-05,2.803200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-6,6.037141e+00,1.778560e-04,4.752000e-05,6.505600e-05,3.462400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-7,5.890359e+00,1.822880e-04,4.830400e-05,6.545600e-05,3.718400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-8,5.225733e+00,2.054720e-04,5.089600e-05,7.819200e-05,4.340800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-9,5.134965e+00,2.091040e-04,5.166400e-05,7.833600e-05,4.555200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-10,5.007751e+00,2.144160e-04,5.414400e-05,7.824000e-05,4.766400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-11,4.556550e+00,2.356480e-04,5.416000e-05,9.128000e-05,5.488000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-12,4.507581e+00,2.382080e-04,5.540800e-05,9.107200e-05,5.582400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-3,9.439986e+00,1.137440e-04,1.897600e-05,4.608000e-05,2.084800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-4,7.870161e+00,1.364320e-04,1.968000e-05,5.972800e-05,2.784000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-5,6.661591e+00,1.611840e-04,2.172800e-05,7.425600e-05,3.491200e-05,1.020800e-05,
-1.000000,1024,1024,OS2-f8-fast-6,5.666064e+00,1.895040e-04,2.582400e-05,9.027200e-05,4.222400e-05,1.020800e-05,
-1.000000,1024,1024,OS2-f8-fast-7,5.190167e+00,2.068800e-04,2.985600e-05,9.787200e-05,4.704000e-05,1.004800e-05,
-1.000000,1024,1024,OS2-f8-fast-8,4.559336e+00,2.355040e-04,3.417600e-05,1.137440e-04,5.425600e-05,1.008000e-05,
-1.000000,1024,1024,OS2-f8-fast-9,4.352913e+00,2.466720e-04,3.774400e-05,1.177280e-04,5.760000e-05,1.011200e-05,
-1.000000,1024,1024,OS2-f8-fast-10,3.861714e+00,2.780480e-04,4.195200e-05,1.345440e-04,6.500800e-05,1.209600e-05,
-1.000000,1024,1024,OS2-f8-fast-11,3.687300e+00,2.912000e-04,4.600000e-05,1.385440e-04,6.876800e-05,1.209600e-05,
-1.000000,1024,1024,OS2-f8-fast-12,3.364190e+00,3.191680e-04,4.886400e-05,1.556480e-04,7.620800e-05,1.212800e-05,
-1.000000,1024,1024,OS2-f8-accu-3,7.896089e+00,1.359840e-04,4.115200e-05,4.515200e-05,2.176000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-accu-4,6.713572e+00,1.599360e-04,4.294400e-05,5.878400e-05,2.870400e-05,1.020800e-05,
-1.000000,1024,1024,OS2-f8-accu-5,5.800749e+00,1.851040e-04,4.401600e-05,7.440000e-05,3.577600e-05,1.017600e-05,
