phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-3,2.550698e+01,1.683840e-04,3.243200e-05,8.696000e-05,2.054400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-4,2.028224e+01,2.117600e-04,3.952000e-05,1.156000e-04,2.721600e-05,1.014400e-05,
-1.000000,1024,1024,OS2-i8-fast-5,1.667197e+01,2.576160e-04,4.409600e-05,1.476800e-04,3.516800e-05,1.008000e-05,
-1.000000,1024,1024,OS2-i8-fast-6,1.433185e+01,2.996800e-04,4.868800e-05,1.758400e-04,4.304000e-05,1.022400e-05,
-1.000000,1024,1024,OS2-i8-fast-7,1.366640e+01,3.142720e-04,5.316800e-05,1.791200e-04,4.772800e-05,1.203200e-05,
-1.000000,1024,1024,OS2-i8-fast-8,1.197464e+01,3.586720e-04,5.964800e-05,2.093280e-04,5.376000e-05,1.206400e-05,
-1.000000,1024,1024,OS2-i8-fast-9,1.167415e+01,3.679040e-04,6.372800e-05,2.104320e-04,5.739200e-05,1.209600e-05,
-1.000000,1024,1024,OS2-i8-fast-10,1.047022e+01,4.102080e-04,6.739200e-05,2.406080e-04,6.452800e-05,1.212800e-05,
-1.000000,1024,1024,OS2-i8-fast-11,1.017649e+01,4.220480e-04,7.067200e-05,2.428640e-04,6.827200e-05,1.411200e-05,
-1.000000,1024,1024,OS2-i8-fast-12,9.266300e+00,4.635040e-04,7.486400e-05,2.717600e-04,7.542400e-05,1.417600e-05,
-1.000000,1024,1024,OS2-i8-accu-3,1.977716e+01,2.171680e-04,8.044800e-05,8.651200e-05,2.144000e-05,1.017600e-05,
-1.000000,1024,1024,OS2-i8-accu-4,1.662139e+01,2.584000e-04,8.384000e-05,1.164000e-04,2.880000e-05,1.017600e-05,
-1.000000,1024,1024,OS2-i8-accu-5,1.443279e+01,2.975840e-04,8.438400e-05,1.459200e-04,3.636800e-05,1.017600e-05,
-1.000000,1024,1024,OS2-i8-accu-6,1.269739e+01,3.382560e-04,8.732800e-05,1.758240e-04,4.300800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-7,1.210914e+01,3.546880e-04,9.328000e-05,1.785280e-04,4.800000e-05,1.206400e-05,
-1.000000,1024,1024,OS2-i8-accu-8,1.073527e+01,4.000800e-04,1.018240e-04,2.087040e-04,5.368000e-05,1.203200e-05,
-1.000000,1024,1024,OS2-i8-accu-9,1.049560e+01,4.092160e-04,1.048960e-04,2.102880e-04,5.736000e-05,1.209600e-05,
-1.000000,1024,1024,OS2-i8-accu-10,9.512579e+00,4.515040e-04,1.081120e-04,2.415200e-04,6.380800e-05,1.212800e-05,
-1.000000,1024,1024,OS2-i8-accu-11,9.274945e+00,4.630720e-04,1.130400e-04,2.427040e-04,6.708800e-05,1.408000e-05,
-1.000000,1024,1024,OS2-i8-accu-12,8.487273e+00,5.060480e-04,1.170720e-04,2.734240e-04,7.384000e-05,1.417600e-05,
-1.000000,1024,1024,OS2-f8-fast-3,1.973500e+01,2.176320e-04,4.880000e-05,1.108800e-04,2.950400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-4,1.578846e+01,2.720320e-04,5.420800e-05,1.481440e-04,4.016000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-5,1.318575e+01,3.257280e-04,5.881600e-05,1.858400e-04,5.033600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-6,1.113240e+01,3.858080e-04,6.912000e-05,2.235680e-04,5.976000e-05,1.228800e-05,
-1.000000,1024,1024,OS2-f8-fast-7,9.607568e+00,4.470400e-04,8.014400e-05,2.634080e-04,6.880000e-05,1.228800e-05,
-1.000000,1024,1024,OS2-f8-fast-8,8.426263e+00,5.097120e-04,9.448000e-05,3.013280e-04,7.867200e-05,1.228800e-05,
-1.000000,1024,1024,OS2-f8-fast-9,7.504066e+00,5.723520e-04,1.062400e-04,3.394080e-04,8.848000e-05,1.257600e-05,
-1.000000,1024,1024,OS2-f8-fast-10,7.052214e+00,6.090240e-04,1.172800e-04,3.541920e-04,9.827200e-05,1.433600e-05,
-1.000000,1024,1024,OS2-f8-fast-11,6.361030e+00,6.752000e-04,1.294080e-04,3.935680e-04,1.110880e-04,1.433600e-05,
-1.000000,1024,1024,OS2-f8-fast-12,6.095403e+00,7.046240e-04,1.409440e-04,4.055200e-04,1.167840e-04,1.443200e-05,
-1.000000,1024,1024,OS2-f8-accu-3,1.794355e+01,2.393600e-04,7.083200e-05,1.105920e-04,2.908800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-accu-4,1.468465e+01,2.924800e-04,7.545600e-05,1.495360e-04,3.812800e-05,1.016000e-05,
-1.000000,1024,1024,OS2-f8-accu-5,1.237600e+01,3.470400e-04,8.156800e-05,1.866720e-04,4.851200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-accu-6,1.057290e+01,4.062240e-04,8.817600e-05,2.240960e-04,6.019200e-05,1.228800e-05,
-1.000000,1024,1024,OS2-f8-accu-7,9.219834e+00,4.658400e-04,9.636800e-05,2.640800e-04,6.979200e-05,1.228800e-05,
-1.000000,1024,1024,OS2-f8-accu-8,8.183259e+00,5.248480e-04,1.062880e-04,3.021920e-04,8.017600e-05,1.228800e-05,
-1.000000,1024,1024,OS2-f8-accu-9,7.405116e+00,5.800000e-04,1.132800e-04,3.398240e-04,8.952000e-05,1.257600e-05,
-1.000000,1024,1024,OS2-f8-accu-10,6.996519e+00,6.138720e-04,1.216640e-04,3.549760e-04,9.772800e-05,1.433600e-05,
-1.000000,1024,1024,OS2-f8-accu-11,6.374171e+00,6.738080e-04,1.291680e-04,3.940640e-04,1.092160e-04,1.433600e-05,
-1.000000,1024,1024,OS2-f8-accu-12,6.085730e+00,7.057440e-04,1.378880e-04,4.069120e-04,1.169440e-04,1.638400e-05,
-1.000000,1024,1024,BF16x9,3.852403e+01,1.114880e-04,,,,,
-1.000000,1024,1024,CTRMM,3.849089e+01,1.115840e-04,,,,,
-1.000000,2048,2048,OS2-i8-fast-3,1.187899e+02,2.892480e-04,9.481600e-05,1.162560e-04,3.580800e-05,2.457600e-05,
-1.000000,2048,2048,OS2-i8-fast-4,9.696499e+01,3.543520e-04,1.056640e-04,1.574080e-04,4.707200e-05,2.438400e-05,
-1.000000,2048,2048,OS2-i8-fast-5,8.330684e+01,4.124480e-04,1.116000e-04,1.956960e-04,6.011200e-05,2.457600e-05,
-1.000000,2048,2048,OS2-i8-fast-6,7.244488e+01,4.742880e-04,1.202240e-04,2.340160e-04,7.222400e-05,2.648000e-05,
-1.000000,2048,2048,OS2-i8-fast-7,6.627013e+01,5.184800e-04,1.280000e-04,2.546560e-04,8.457600e-05,2.867200e-05,
