phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-9,1.090802e+01,3.937440e-04,8.441600e-05,2.128320e-04,5.784000e-05,1.430400e-05,
-1.000000,1024,1024,OS2-i8-fast-10,9.903540e+00,4.336800e-04,8.801600e-05,2.419680e-04,6.459200e-05,1.404800e-05,
-1.000000,1024,1024,OS2-i8-fast-11,9.632390e+00,4.458880e-04,9.148800e-05,2.430720e-04,6.888000e-05,1.635200e-05,
-1.000000,1024,1024,OS2-i8-fast-12,8.807226e+00,4.876640e-04,9.516800e-05,2.732800e-04,7.555200e-05,1.622400e-05,
-1.000000,1024,1024,OS2-i8-fast-13,8.630810e+00,4.976320e-04,9.830400e-05,2.751680e-04,7.936000e-05,1.635200e-05,
-1.000000,1024,1024,OS2-i8-fast-14,8.473074e+00,5.068960e-04,1.023520e-04,2.752160e-04,8.273600e-05,1.648000e-05,
-1.000000,1024,1024,OS2-i8-fast-15,7.802222e+00,5.504800e-04,1.062720e-04,3.048800e-04,9.046400e-05,1.836800e-05,
-1.000000,1024,1024,OS2-i8-fast-16,7.431356e+00,5.779520e-04,1.264640e-04,3.073440e-04,9.452800e-05,1.840000e-05,
-1.000000,1024,1024,OS2-i8-fast-17,7.317308e+00,5.869600e-04,1.316480e-04,3.068160e-04,9.683200e-05,2.019200e-05,
-1.000000,1024,1024,OS2-i8-fast-18,6.777475e+00,6.337120e-04,1.382080e-04,3.375520e-04,1.048000e-04,2.044800e-05,
-1.000000,1024,1024,OS2-i8-fast-19,6.652181e+00,6.456480e-04,1.447680e-04,3.394240e-04,1.077440e-04,2.036800e-05,
-1.000000,1024,1024,OS2-i8-fast-20,6.515582e+00,6.591840e-04,1.516800e-04,3.401600e-04,1.121760e-04,2.044800e-05,
-1.000000,1024,1024,OS2-i8-accu-9,9.943527e+00,4.319360e-04,1.232800e-04,2.128160e-04,5.710400e-05,1.430400e-05,
-1.000000,1024,1024,OS2-i8-accu-10,9.086570e+00,4.726720e-04,1.275200e-04,2.410880e-04,6.438400e-05,1.420800e-05,
-1.000000,1024,1024,OS2-i8-accu-11,8.873606e+00,4.840160e-04,1.297120e-04,2.424960e-04,6.857600e-05,1.632000e-05,
-1.000000,1024,1024,OS2-i8-accu-12,8.141315e+00,5.275520e-04,1.347200e-04,2.731520e-04,7.587200e-05,1.612800e-05,
-1.000000,1024,1024,OS2-i8-accu-13,7.974673e+00,5.385760e-04,1.393280e-04,2.750240e-04,7.945600e-05,1.635200e-05,
-1.000000,1024,1024,OS2-i8-accu-14,7.851975e+00,5.469920e-04,1.427520e-04,2.750720e-04,8.233600e-05,1.659200e-05,
-1.000000,1024,1024,OS2-i8-accu-15,7.250505e+00,5.923680e-04,1.474720e-04,3.046400e-04,9.169600e-05,1.840000e-05,
-1.000000,1024,1024,OS2-i8-accu-16,6.929155e+00,6.198400e-04,1.683680e-04,3.076640e-04,9.332800e-05,1.836800e-05,
-1.000000,1024,1024,OS2-i8-accu-17,6.801861e+00,6.314400e-04,1.737920e-04,3.073280e-04,9.822400e-05,2.019200e-05,
-1.000000,1024,1024,OS2-i8-accu-18,6.342543e+00,6.771680e-04,1.808000e-04,3.370400e-04,1.052480e-04,2.044800e-05,
-1.000000,1024,1024,OS2-i8-accu-19,6.241959e+00,6.880800e-04,1.867040e-04,3.391040e-04,1.077600e-04,2.041600e-05,
-1.000000,1024,1024,OS2-i8-accu-20,6.128383e+00,7.008320e-04,1.931040e-04,3.407360e-04,1.110400e-04,2.048000e-05,
-1.000000,1024,1024,OS2-f8-fast-9,7.422931e+00,5.786080e-04,1.082560e-04,3.404320e-04,9.161600e-05,1.430400e-05,
-1.000000,1024,1024,OS2-f8-fast-10,7.031524e+00,6.108160e-04,1.164480e-04,3.542880e-04,1.004800e-04,1.430400e-05,
-1.000000,1024,1024,OS2-f8-fast-11,6.408868e+00,6.701600e-04,1.247680e-04,3.937440e-04,1.092320e-04,1.638400e-05,
-1.000000,1024,1024,OS2-f8-fast-12,6.115399e+00,7.023200e-04,1.326720e-04,4.070080e-04,1.183200e-04,1.660800e-05,
-1.000000,1024,1024,OS2-f8-fast-13,5.494646e+00,7.816640e-04,1.612320e-04,4.457920e-04,1.278560e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-fast-14,5.292080e+00,8.115840e-04,1.696160e-04,4.581600e-04,1.360640e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-fast-15,4.928586e+00,8.714400e-04,1.782880e-04,4.977120e-04,1.463040e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-fast-16,4.733226e+00,9.074080e-04,1.881600e-04,5.129120e-04,1.547200e-04,2.044800e-05,
-1.000000,1024,1024,OS2-f8-fast-17,4.439371e+00,9.674720e-04,1.968000e-04,5.512960e-04,1.658720e-04,2.052800e-05,
-1.000000,1024,1024,OS2-f8-fast-18,4.303919e+00,9.979200e-04,2.057120e-04,5.648640e-04,1.722080e-04,2.252800e-05,
-1.000000,1024,1024,OS2-f8-fast-19,4.075602e+00,1.053824e-03,2.152640e-04,5.941120e-04,1.867680e-04,2.249600e-05,
-1.000000,1024,1024,OS2-f8-fast-20,3.860437e+00,1.112560e-03,2.241920e-04,6.337760e-04,1.944480e-04,2.457600e-05,
-1.000000,1024,1024,OS2-f8-accu-9,7.198398e+00,5.966560e-04,1.268480e-04,3.392800e-04,9.132800e-05,1.430400e-05,
-1.000000,1024,1024,OS2-f8-accu-10,6.818967e+00,6.298560e-04,1.346720e-04,3.553280e-04,9.992000e-05,1.430400e-05,
-1.000000,1024,1024,OS2-f8-accu-11,6.222426e+00,6.902400e-04,1.444960e-04,3.930720e-04,1.095200e-04,1.638400e-05,
-1.000000,1024,1024,OS2-f8-accu-12,5.960994e+00,7.205120e-04,1.509760e-04,4.070720e-04,1.164800e-04,1.657600e-05,
-1.000000,1024,1024,OS2-f8-accu-13,5.358956e+00,8.014560e-04,1.797600e-04,4.453600e-04,1.279520e-04,1.843200e-05,
-1.000000,1024,1024,OS2-f8-accu-14,5.167786e+00,8.311040e-04,1.878240e-04,4.594400e-04,1.350240e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-accu-15,4.822945e+00,8.905280e-04,1.966720e-04,4.983840e-04,1.452640e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-accu-16,4.640920e+00,9.254560e-04,2.062720e-04,5.125280e-04,1.537440e-04,2.048000e-05,
-1.000000,1024,1024,OS2-f8-accu-17,4.360408e+00,9.849920e-04,2.154400e-04,5.511840e-04,1.645600e-04,2.044800e-05,
-1.000000,1024,1024,OS2-f8-accu-18,4.220816e+00,1.017568e-03,2.246560e-04,5.638080e-04,1.724000e-04,2.252800e-05,
-1.000000,1024,1024,OS2-f8-accu-19,4.003273e+00,1.072864e-03,2.341120e-04,5.953920e-04,1.846880e-04,2.249600e-05,
-1.000000,1024,1024,OS2-f8-accu-20,3.801987e+00,1.129664e-03,2.419360e-04,6.316480e-04,1.954400e-04,2.264000e-05,
-1.000000,1024,1024,OS1-6,2.298642e+01,1.868480e-04,,,,,
-1.000000,1024,1024,OS1-7,2.298642e+01,1.868480e-04,,,,,
-1.000000,1024,1024,OS1-8,2.299824e+01,1.867520e-04,,,,,
-1.000000,1024,1024,OS1-9,2.313700e+01,1.856320e-04,,,,,
-1.000000,1024,1024,ZTRMM,2.300810e+01,1.866720e-04,,,,,
-1.000000,2048,2048,OS2-i8-fast-9,4.974597e+01,6.907040e-04,2.131680e-04,3.118720e-04,1.036640e-04,3.683200e-05,
-1.000000,2048,2048,OS2-i8-fast-10,4.519781e+01,7.602080e-04,2.243040e-04,3.515520e-04,1.182880e-04,4.080000e-05,
-1.000000,2048,2048,OS2-i8-fast-11,4.258177e+01,8.069120e-04,2.356320e-04,3.672480e-04,1.317920e-04,4.502400e-05,
-1.000000,2048,2048,OS2-i8-fast-12,3.948161e+01,8.702720e-04,2.472640e-04,4.078080e-04,1.411680e-04,4.491200e-05,
-1.000000,2048,2048,OS2-i8-fast-13,3.755590e+01,9.148960e-04,2.599200e-04,4.245440e-04,1.546240e-04,4.700800e-05,
-1.000000,2048,2048,OS2-i8-fast-14,3.578662e+01,9.601280e-04,2.714560e-04,4.426400e-04,1.668800e-04,4.912000e-05,
-1.000000,2048,2048,OS2-i8-fast-15,3.334395e+01,1.030464e-03,2.855040e-04,4.842720e-04,1.787360e-04,5.116800e-05,
-1.000000,2048,2048,OS2-i8-fast-16,3.076139e+01,1.116976e-03,3.410080e-04,4.980480e-04,1.913760e-04,5.500800e-05,
-1.000000,2048,2048,OS2-i8-fast-17,2.947977e+01,1.165536e-03,3.565760e-04,5.175200e-04,2.020480e-04,5.713600e-05,
-1.000000,2048,2048,OS2-i8-fast-18,2.788324e+01,1.232272e-03,3.693760e-04,5.551200e-04,2.155360e-04,5.737600e-05,
-1.000000,2048,2048,OS2-i8-fast-19,2.671864e+01,1.285984e-03,3.877120e-04,5.724160e-04,2.295840e-04,6.144000e-05,
-1.000000,2048,2048,OS2-i8-fast-20,2.570605e+01,1.336640e-03,4.076320e-04,5.879840e-04,2.420960e-04,6.345600e-05,
-1.000000,2048,2048,OS2-i8-accu-9,4.560478e+01,7.534240e-04,2.768800e-04,3.101440e-04,1.037440e-04,3.683200e-05,
-1.000000,2048,2048,OS2-i8-accu-10,4.188169e+01,8.204000e-04,2.868960e-04,3.485440e-04,1.177920e-04,4.083200e-05,
-1.000000,2048,2048,OS2-i8-accu-11,3.958495e+01,8.680000e-04,2.982240e-04,3.670400e-04,1.304000e-04,4.502400e-05,
-1.000000,2048,2048,OS2-i8-accu-12,3.689327e+01,9.313280e-04,3.098720e-04,4.070400e-04,1.413120e-04,4.486400e-05,
-1.000000,2048,2048,OS2-i8-accu-13,3.514070e+01,9.777760e-04,3.233280e-04,4.241760e-04,1.537280e-04,4.697600e-05,
-1.000000,2048,2048,OS2-i8-accu-14,3.363958e+01,1.021408e-03,3.334560e-04,4.425760e-04,1.662240e-04,4.912000e-05,
-1.000000,2048,2048,OS2-i8-accu-15,3.149496e+01,1.090960e-03,3.476480e-04,4.818080e-04,1.792480e-04,5.116800e-05,
-1.000000,2048,2048,OS2-i8-accu-16,2.906915e+01,1.182000e-03,4.077760e-04,4.953760e-04,1.923840e-04,5.352000e-05,
-1.000000,2048,2048,OS2-i8-accu-17,2.796458e+01,1.228688e-03,4.214880e-04,5.152640e-04,2.022560e-04,5.721600e-05,
-1.000000,2048,2048,OS2-i8-accu-18,2.649088e+01,1.297040e-03,4.373600e-04,5.538720e-04,2.153440e-04,5.740800e-05,
-1.000000,2048,2048,OS2-i8-accu-19,2.540138e+01,1.352672e-03,4.556800e-04,5.702240e-04,2.294240e-04,6.144000e-05,
-1.000000,2048,2048,OS2-i8-accu-20,2.450906e+01,1.401920e-03,4.742560e-04,5.865120e-04,2.419360e-04,6.336000e-05,
-1.000000,2048,2048,OS2-f8-fast-9,2.312703e+01,1.485696e-03,3.075040e-04,8.387680e-04,2.774240e-04,3.491200e-05,
-1.000000,2048,2048,OS2-f8-fast-10,2.150128e+01,1.598032e-03,3.347520e-04,8.870080e-04,3.115840e-04,3.891200e-05,
-1.000000,2048,2048,OS2-f8-fast-11,1.954603e+01,1.757888e-03,3.616000e-04,9.826080e-04,3.424800e-04,4.300800e-05,
-1.000000,2048,2048,OS2-f8-fast-12,1.844917e+01,1.862400e-03,3.851840e-04,1.031568e-03,3.719360e-04,4.505600e-05,
-1.000000,2048,2048,OS2-f8-fast-13,1.637700e+01,2.098048e-03,4.915200e-04,1.127088e-03,4.030880e-04,4.710400e-05,
-1.000000,2048,2048,OS2-f8-fast-14,1.554132e+01,2.210864e-03,5.207040e-04,1.177232e-03,4.346720e-04,4.915200e-05,
