phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-9,5.410260e+00,1.984640e-04,4.049600e-05,7.846400e-05,4.608000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-10,5.309666e+00,2.022240e-04,4.120000e-05,7.814400e-05,4.822400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-11,4.765578e+00,2.253120e-04,4.329600e-05,9.129600e-05,5.539200e-05,1.033600e-05,
-1.000000,1024,1024,OS2-i8-fast-12,4.647428e+00,2.310400e-04,4.468800e-05,9.118400e-05,5.668800e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-fast-13,4.566161e+00,2.351520e-04,4.598400e-05,9.123200e-05,5.896000e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-fast-14,4.488887e+00,2.392000e-04,4.740800e-05,9.160000e-05,6.116800e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-fast-15,4.105271e+00,2.615520e-04,4.884800e-05,1.048320e-04,6.720000e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-fast-16,3.943173e+00,2.723040e-04,5.648000e-05,1.040160e-04,7.028800e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-fast-17,3.816690e+00,2.813280e-04,5.788800e-05,1.065280e-04,7.340800e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-fast-18,3.733455e+00,2.876000e-04,6.006400e-05,1.073440e-04,7.542400e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-fast-19,3.658953e+00,2.934560e-04,6.196800e-05,1.084160e-04,7.739200e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-fast-20,3.416079e+00,3.143200e-04,6.361600e-05,1.205920e-04,8.299200e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-accu-9,4.774393e+00,2.248960e-04,6.704000e-05,7.804800e-05,4.620800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-10,4.682123e+00,2.293280e-04,6.860800e-05,7.804800e-05,4.819200e-05,1.027200e-05,
-1.000000,1024,1024,OS2-i8-accu-11,4.275812e+00,2.511200e-04,6.915200e-05,9.136000e-05,5.532800e-05,1.036800e-05,
-1.000000,1024,1024,OS2-i8-accu-12,4.167476e+00,2.576480e-04,7.105600e-05,9.104000e-05,5.696000e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-accu-13,4.090258e+00,2.625120e-04,7.209600e-05,9.136000e-05,5.920000e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-accu-14,4.032500e+00,2.662720e-04,7.289600e-05,9.168000e-05,6.169600e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-accu-15,3.733455e+00,2.876000e-04,7.492800e-05,1.044480e-04,6.681600e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-accu-16,3.588325e+00,2.992320e-04,8.225600e-05,1.038720e-04,7.091200e-05,1.238400e-05,
-1.000000,1024,1024,OS2-i8-accu-17,3.485994e+00,3.080160e-04,8.484800e-05,1.060000e-04,7.324800e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-accu-18,3.423048e+00,3.136800e-04,8.649600e-05,1.067200e-04,7.548800e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-accu-19,3.386087e+00,3.171040e-04,8.731200e-05,1.067040e-04,7.697600e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-accu-20,3.162380e+00,3.395360e-04,8.889600e-05,1.204480e-04,8.307200e-05,1.433600e-05,
-1.000000,1024,1024,OS2-f8-fast-9,4.110300e+00,2.612320e-04,5.001600e-05,1.177760e-04,5.744000e-05,1.212800e-05,
-1.000000,1024,1024,OS2-f8-fast-10,3.709722e+00,2.894400e-04,5.233600e-05,1.348960e-04,6.480000e-05,1.216000e-05,
-1.000000,1024,1024,OS2-f8-fast-11,3.586983e+00,2.993440e-04,5.529600e-05,1.385920e-04,6.792000e-05,1.216000e-05,
-1.000000,1024,1024,OS2-f8-fast-12,3.287072e+00,3.266560e-04,5.761600e-05,1.549600e-04,7.523200e-05,1.212800e-05,
-1.000000,1024,1024,OS2-f8-fast-13,3.003574e+00,3.574880e-04,7.163200e-05,1.666080e-04,7.865600e-05,1.244800e-05,
-1.000000,1024,1024,OS2-f8-fast-14,2.900124e+00,3.702400e-04,7.577600e-05,1.702400e-04,8.153600e-05,1.411200e-05,
-1.000000,1024,1024,OS2-f8-fast-15,2.688010e+00,3.994560e-04,7.958400e-05,1.863680e-04,8.980800e-05,1.414400e-05,
-1.000000,1024,1024,OS2-f8-fast-16,2.667072e+00,4.025920e-04,8.305600e-05,1.810720e-04,9.211200e-05,1.616000e-05,
-1.000000,1024,1024,OS2-f8-fast-17,2.585286e+00,4.153280e-04,8.673600e-05,1.859680e-04,9.563200e-05,1.617600e-05,
-1.000000,1024,1024,OS2-f8-fast-18,2.427171e+00,4.423840e-04,8.988800e-05,2.014880e-04,1.027360e-04,1.622400e-05,
-1.000000,1024,1024,OS2-f8-fast-19,2.315616e+00,4.636960e-04,9.318400e-05,2.160160e-04,1.053920e-04,1.628800e-05,
-1.000000,1024,1024,OS2-f8-fast-20,2.251295e+00,4.769440e-04,9.793600e-05,2.189920e-04,1.084640e-04,1.817600e-05,
-1.000000,1024,1024,OS2-f8-accu-9,3.761708e+00,2.854400e-04,7.353600e-05,1.179840e-04,5.704000e-05,1.209600e-05,
-1.000000,1024,1024,OS2-f8-accu-10,3.396369e+00,3.161440e-04,7.859200e-05,1.349920e-04,6.491200e-05,1.209600e-05,
-1.000000,1024,1024,OS2-f8-accu-11,3.296113e+00,3.257600e-04,8.001600e-05,1.382720e-04,6.856000e-05,1.208000e-05,
-1.000000,1024,1024,OS2-f8-accu-12,3.039901e+00,3.532160e-04,8.332800e-05,1.548000e-04,7.590400e-05,1.209600e-05,
-1.000000,1024,1024,OS2-f8-accu-13,2.804499e+00,3.828640e-04,9.683200e-05,1.664640e-04,7.852800e-05,1.243200e-05,
-1.000000,1024,1024,OS2-f8-accu-14,2.718609e+00,3.949600e-04,1.008640e-04,1.709120e-04,8.044800e-05,1.414400e-05,
-1.000000,1024,1024,OS2-f8-accu-15,2.517589e+00,4.264960e-04,1.061440e-04,1.865760e-04,8.956800e-05,1.417600e-05,
-1.000000,1024,1024,OS2-f8-accu-16,2.500889e+00,4.293440e-04,1.093120e-04,1.815200e-04,9.172800e-05,1.619200e-05,
-1.000000,1024,1024,OS2-f8-accu-17,2.431128e+00,4.416640e-04,1.125600e-04,1.859680e-04,9.582400e-05,1.619200e-05,
-1.000000,1024,1024,OS2-f8-accu-18,2.289936e+00,4.688960e-04,1.155840e-04,2.017920e-04,1.028160e-04,1.625600e-05,
-1.000000,1024,1024,OS2-f8-accu-19,2.186811e+00,4.910080e-04,1.202080e-04,2.160000e-04,1.050240e-04,1.636800e-05,
-1.000000,1024,1024,OS2-f8-accu-20,2.135865e+00,5.027200e-04,1.226240e-04,2.196800e-04,1.079360e-04,1.824000e-05,
-1.000000,1024,1024,OS1-6,1.725164e+01,6.224000e-05,,,,,
-1.000000,1024,1024,OS1-7,1.726051e+01,6.220800e-05,,,,,
-1.000000,1024,1024,OS1-8,1.730948e+01,6.203200e-05,,,,,
-1.000000,1024,1024,OS1-9,1.722065e+01,6.235200e-05,,,,,
-1.000000,1024,1024,DTRMM,1.721623e+01,6.236800e-05,,,,,
-1.000000,2048,2048,OS2-i8-fast-9,2.679531e+01,3.205760e-04,9.241600e-05,1.153120e-04,6.361600e-05,2.662400e-05,
-1.000000,2048,2048,OS2-i8-fast-10,2.548035e+01,3.371200e-04,9.745600e-05,1.203360e-04,6.675200e-05,2.867200e-05,
-1.000000,2048,2048,OS2-i8-fast-11,2.336253e+01,3.676800e-04,1.011360e-04,1.373440e-04,7.515200e-05,2.867200e-05,
-1.000000,2048,2048,OS2-i8-fast-12,2.234262e+01,3.844640e-04,1.049920e-04,1.426240e-04,8.080000e-05,3.072000e-05,
-1.000000,2048,2048,OS2-i8-fast-13,2.125632e+01,4.041120e-04,1.095680e-04,1.489280e-04,8.700800e-05,3.276800e-05,
-1.000000,2048,2048,OS2-i8-fast-14,2.046548e+01,4.197280e-04,1.133920e-04,1.547360e-04,9.091200e-05,3.299200e-05,
-1.000000,2048,2048,OS2-i8-fast-15,1.900630e+01,4.519520e-04,1.169600e-04,1.715200e-04,9.932800e-05,3.488000e-05,
-1.000000,2048,2048,OS2-i8-fast-16,1.752876e+01,4.900480e-04,1.434400e-04,1.758400e-04,1.046560e-04,3.686400e-05,
-1.000000,2048,2048,OS2-i8-fast-17,1.673955e+01,5.131520e-04,1.495360e-04,1.816800e-04,1.130720e-04,3.891200e-05,
-1.000000,2048,2048,OS2-i8-fast-18,1.605811e+01,5.349280e-04,1.562720e-04,1.865440e-04,1.204320e-04,4.099200e-05,
-1.000000,2048,2048,OS2-i8-fast-19,1.555561e+01,5.522080e-04,1.626240e-04,1.909760e-04,1.229760e-04,4.505600e-05,
-1.000000,2048,2048,OS2-i8-fast-20,1.462306e+01,5.874240e-04,1.681760e-04,2.092320e-04,1.321120e-04,4.505600e-05,
-1.000000,2048,2048,OS2-i8-accu-9,2.336660e+01,3.676160e-04,1.407680e-04,1.143360e-04,6.384000e-05,2.662400e-05,
-1.000000,2048,2048,OS2-i8-accu-10,2.207165e+01,3.891840e-04,1.485440e-04,1.202240e-04,6.771200e-05,2.867200e-05,
-1.000000,2048,2048,OS2-i8-accu-11,2.058081e+01,4.173760e-04,1.519040e-04,1.356960e-04,7.555200e-05,2.867200e-05,
-1.000000,2048,2048,OS2-i8-accu-12,1.971471e+01,4.357120e-04,1.571520e-04,1.416640e-04,8.052800e-05,3.072000e-05,
-1.000000,2048,2048,OS2-i8-accu-13,1.880129e+01,4.568800e-04,1.623040e-04,1.471360e-04,8.729600e-05,3.276800e-05,
-1.000000,2048,2048,OS2-i8-accu-14,1.818915e+01,4.722560e-04,1.665920e-04,1.539840e-04,9.051200e-05,3.299200e-05,
-1.000000,2048,2048,OS2-i8-accu-15,1.712561e+01,5.015840e-04,1.695360e-04,1.690560e-04,9.859200e-05,3.489600e-05,
-1.000000,2048,2048,OS2-i8-accu-16,1.586967e+01,5.412800e-04,1.941920e-04,1.755200e-04,1.049600e-04,3.686400e-05,
