phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-9,1.092044e+01,3.932960e-04,8.446400e-05,2.125440e-04,5.824000e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-fast-10,9.872217e+00,4.350560e-04,8.851200e-05,2.426560e-04,6.446400e-05,1.406400e-05,
-1.000000,1024,1024,OS2-i8-fast-11,9.611696e+00,4.468480e-04,9.240000e-05,2.449120e-04,6.832000e-05,1.635200e-05,
-1.000000,1024,1024,OS2-i8-fast-12,8.782733e+00,4.890240e-04,9.582400e-05,2.743520e-04,7.529600e-05,1.627200e-05,
-1.000000,1024,1024,OS2-i8-fast-13,8.597913e+00,4.995360e-04,9.964800e-05,2.763680e-04,7.929600e-05,1.638400e-05,
-1.000000,1024,1024,OS2-i8-fast-14,8.480837e+00,5.064320e-04,1.029280e-04,2.759040e-04,8.236800e-05,1.659200e-05,
-1.000000,1024,1024,OS2-i8-fast-15,7.793162e+00,5.511200e-04,1.064640e-04,3.059840e-04,9.083200e-05,1.841600e-05,
-1.000000,1024,1024,OS2-i8-fast-16,7.456333e+00,5.760160e-04,1.258080e-04,3.077120e-04,9.452800e-05,1.840000e-05,
-1.000000,1024,1024,OS2-i8-fast-17,7.319503e+00,5.867840e-04,1.312320e-04,3.078880e-04,9.672000e-05,2.016000e-05,
-1.000000,1024,1024,OS2-i8-fast-18,6.788959e+00,6.326400e-04,1.371840e-04,3.382240e-04,1.046720e-04,2.048000e-05,
-1.000000,1024,1024,OS2-i8-fast-19,6.669038e+00,6.440160e-04,1.443040e-04,3.399680e-04,1.068800e-04,2.046400e-05,
-1.000000,1024,1024,OS2-i8-fast-20,6.552800e+00,6.554400e-04,1.500960e-04,3.421760e-04,1.097760e-04,2.048000e-05,
-1.000000,1024,1024,OS2-i8-accu-9,9.927714e+00,4.326240e-04,1.238880e-04,2.132480e-04,5.678400e-05,1.427200e-05,
-1.000000,1024,1024,OS2-i8-accu-10,9.077966e+00,4.731200e-04,1.271360e-04,2.424160e-04,6.456000e-05,1.428800e-05,
-1.000000,1024,1024,OS2-i8-accu-11,8.850493e+00,4.852800e-04,1.305600e-04,2.435360e-04,6.889600e-05,1.638400e-05,
-1.000000,1024,1024,OS2-i8-accu-12,8.137860e+00,5.277760e-04,1.354080e-04,2.732640e-04,7.561600e-05,1.612800e-05,
-1.000000,1024,1024,OS2-i8-accu-13,7.994147e+00,5.372640e-04,1.383200e-04,2.749600e-04,7.872000e-05,1.632000e-05,
-1.000000,1024,1024,OS2-i8-accu-14,7.868085e+00,5.458720e-04,1.407680e-04,2.759200e-04,8.288000e-05,1.660800e-05,
-1.000000,1024,1024,OS2-i8-accu-15,7.271323e+00,5.906720e-04,1.456800e-04,3.058240e-04,9.086400e-05,1.843200e-05,
-1.000000,1024,1024,OS2-i8-accu-16,6.957711e+00,6.172960e-04,1.666080e-04,3.080800e-04,9.345600e-05,1.840000e-05,
-1.000000,1024,1024,OS2-i8-accu-17,6.815504e+00,6.301760e-04,1.730720e-04,3.079200e-04,9.721600e-05,2.019200e-05,
-1.000000,1024,1024,OS2-i8-accu-18,6.365706e+00,6.747040e-04,1.790240e-04,3.381760e-04,1.040640e-04,2.030400e-05,
-1.000000,1024,1024,OS2-i8-accu-19,6.232250e+00,6.891520e-04,1.866560e-04,3.397920e-04,1.081440e-04,2.035200e-05,
-1.000000,1024,1024,OS2-i8-accu-20,6.143672e+00,6.990880e-04,1.923520e-04,3.402880e-04,1.110240e-04,2.048000e-05,
-1.000000,1024,1024,OS2-f8-fast-9,7.449091e+00,5.765760e-04,1.081440e-04,3.390400e-04,9.080000e-05,1.433600e-05,
-1.000000,1024,1024,OS2-f8-fast-10,7.036500e+00,6.103840e-04,1.167360e-04,3.551680e-04,9.896000e-05,1.433600e-05,
-1.000000,1024,1024,OS2-f8-fast-11,6.433136e+00,6.676320e-04,1.245280e-04,3.926240e-04,1.077600e-04,1.638400e-05,
-1.000000,1024,1024,OS2-f8-fast-12,6.137491e+00,6.997920e-04,1.316640e-04,4.073600e-04,1.162240e-04,1.662400e-05,
-1.000000,1024,1024,OS2-f8-fast-13,5.516893e+00,7.785120e-04,1.606880e-04,4.460320e-04,1.256960e-04,1.843200e-05,
-1.000000,1024,1024,OS2-f8-fast-14,5.303896e+00,8.097760e-04,1.694560e-04,4.583360e-04,1.342560e-04,1.843200e-05,
-1.000000,1024,1024,OS2-f8-fast-15,4.949396e+00,8.677760e-04,1.780800e-04,4.968160e-04,1.445120e-04,1.843200e-05,
-1.000000,1024,1024,OS2-f8-fast-16,4.762534e+00,9.018240e-04,1.869280e-04,5.112640e-04,1.523040e-04,2.048000e-05,
-1.000000,1024,1024,OS2-f8-fast-17,4.472284e+00,9.603520e-04,1.966240e-04,5.484960e-04,1.620480e-04,2.048000e-05,
