phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-3,9.785486e+00,1.097280e-04,2.172800e-05,3.987200e-05,1.980800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-4,8.268712e+00,1.298560e-04,2.232000e-05,5.241600e-05,2.604800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-5,8.041805e+00,1.335200e-04,2.388800e-05,5.291200e-05,2.753600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-6,6.997066e+00,1.534560e-04,2.422400e-05,6.480000e-05,3.372800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-7,6.760236e+00,1.588320e-04,2.457600e-05,6.592000e-05,3.689600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-8,5.884678e+00,1.824640e-04,2.758400e-05,7.872000e-05,4.340800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-9,5.752517e+00,1.866560e-04,2.894400e-05,7.875200e-05,4.576000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-10,5.632301e+00,1.906400e-04,3.049600e-05,7.862400e-05,4.812800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-11,5.058330e+00,2.122720e-04,3.163200e-05,9.132800e-05,5.537600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-12,4.958539e+00,2.165440e-04,3.318400e-05,9.139200e-05,5.636800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-3,7.701270e+00,1.394240e-04,5.318400e-05,3.948800e-05,1.897600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-4,6.727031e+00,1.596160e-04,5.340800e-05,5.171200e-05,2.536000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-5,6.578010e+00,1.632320e-04,5.328000e-05,5.219200e-05,2.806400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-6,5.811298e+00,1.847680e-04,5.443200e-05,6.505600e-05,3.438400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-7,5.661284e+00,1.896640e-04,5.596800e-05,6.547200e-05,3.697600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-8,5.043504e+00,2.128960e-04,5.857600e-05,7.804800e-05,4.372800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-9,4.946842e+00,2.170560e-04,5.926400e-05,7.812800e-05,4.545600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-10,4.869666e+00,2.204960e-04,6.060800e-05,7.808000e-05,4.734400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-11,4.398274e+00,2.441280e-04,6.262400e-05,9.110400e-05,5.496000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-12,4.354891e+00,2.465600e-04,6.294400e-05,9.107200e-05,5.649600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-3,8.938314e+00,1.201280e-04,2.382400e-05,4.611200e-05,2.193600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-4,7.449919e+00,1.441280e-04,2.512000e-05,6.057600e-05,2.990400e-05,1.004800e-05,
-1.000000,1024,1024,OS2-f8-fast-5,6.297754e+00,1.704960e-04,2.736000e-05,7.630400e-05,3.700800e-05,1.020800e-05,
-1.000000,1024,1024,OS2-f8-fast-6,5.408952e+00,1.985120e-04,3.145600e-05,9.198400e-05,4.416000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-7,5.085546e+00,2.111360e-04,3.460800e-05,9.843200e-05,4.670400e-05,1.017600e-05,
-1.000000,1024,1024,OS2-f8-fast-8,4.442236e+00,2.417120e-04,4.097600e-05,1.137600e-04,5.364800e-05,1.020800e-05,
-1.000000,1024,1024,OS2-f8-fast-9,4.231061e+00,2.537760e-04,4.473600e-05,1.171680e-04,5.776000e-05,1.020800e-05,
-1.000000,1024,1024,OS2-f8-fast-10,3.797468e+00,2.827520e-04,4.764800e-05,1.341280e-04,6.371200e-05,1.216000e-05,
-1.000000,1024,1024,OS2-f8-fast-11,3.618899e+00,2.967040e-04,5.102400e-05,1.375200e-04,6.972800e-05,1.225600e-05,
