phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-9,1.094360e+01,3.924640e-04,8.518400e-05,2.116480e-04,5.676800e-05,1.420800e-05,
-1.000000,1024,1024,OS2-i8-fast-10,9.904636e+00,4.336320e-04,8.828800e-05,2.414720e-04,6.398400e-05,1.420800e-05,
-1.000000,1024,1024,OS2-i8-fast-11,9.683469e+00,4.435360e-04,9.185600e-05,2.424480e-04,6.731200e-05,1.616000e-05,
-1.000000,1024,1024,OS2-i8-fast-12,8.835054e+00,4.861280e-04,9.516800e-05,2.730080e-04,7.419200e-05,1.625600e-05,
-1.000000,1024,1024,OS2-i8-fast-13,8.671516e+00,4.952960e-04,9.928000e-05,2.741920e-04,7.731200e-05,1.625600e-05,
-1.000000,1024,1024,OS2-i8-fast-14,8.513112e+00,5.045120e-04,1.025280e-04,2.747520e-04,8.102400e-05,1.811200e-05,
-1.000000,1024,1024,OS2-i8-fast-15,7.820635e+00,5.491840e-04,1.069760e-04,3.049280e-04,8.931200e-05,1.820800e-05,
-1.000000,1024,1024,OS2-i8-fast-16,7.478769e+00,5.742880e-04,1.264480e-04,3.060960e-04,9.217600e-05,1.824000e-05,
-1.000000,1024,1024,OS2-i8-fast-17,7.330696e+00,5.858880e-04,1.314400e-04,3.073760e-04,9.585600e-05,1.867200e-05,
-1.000000,1024,1024,OS2-i8-fast-18,6.804620e+00,6.311840e-04,1.377280e-04,3.371200e-04,1.031680e-04,2.032000e-05,
-1.000000,1024,1024,OS2-i8-fast-19,6.671690e+00,6.437600e-04,1.447840e-04,3.391360e-04,1.063680e-04,2.028800e-05,
-1.000000,1024,1024,OS2-i8-fast-20,6.559205e+00,6.548000e-04,1.512160e-04,3.405920e-04,1.084960e-04,2.038400e-05,
-1.000000,1024,1024,OS2-i8-accu-9,9.964936e+00,4.310080e-04,1.241280e-04,2.118240e-04,5.617600e-05,1.420800e-05,
-1.000000,1024,1024,OS2-i8-accu-10,9.081959e+00,4.729120e-04,1.276800e-04,2.414560e-04,6.364800e-05,1.417600e-05,
-1.000000,1024,1024,OS2-i8-accu-11,8.912792e+00,4.818880e-04,1.291520e-04,2.425760e-04,6.724800e-05,1.616000e-05,
-1.000000,1024,1024,OS2-i8-accu-12,8.189751e+00,5.244320e-04,1.330880e-04,2.731360e-04,7.425600e-05,1.625600e-05,
-1.000000,1024,1024,OS2-i8-accu-13,8.010847e+00,5.361440e-04,1.396640e-04,2.740480e-04,7.740800e-05,1.625600e-05,
-1.000000,1024,1024,OS2-i8-accu-14,7.876165e+00,5.453120e-04,1.422080e-04,2.745280e-04,8.158400e-05,1.808000e-05,
-1.000000,1024,1024,OS2-i8-accu-15,7.305360e+00,5.879200e-04,1.451360e-04,3.053120e-04,8.932800e-05,1.824000e-05,
-1.000000,1024,1024,OS2-i8-accu-16,6.983414e+00,6.150240e-04,1.672320e-04,3.063200e-04,9.129600e-05,1.824000e-05,
-1.000000,1024,1024,OS2-i8-accu-17,6.842607e+00,6.276800e-04,1.733920e-04,3.076000e-04,9.521600e-05,2.016000e-05,
-1.000000,1024,1024,OS2-i8-accu-18,6.368424e+00,6.744160e-04,1.805280e-04,3.376160e-04,1.026240e-04,2.035200e-05,
-1.000000,1024,1024,OS2-i8-accu-19,6.263369e+00,6.857280e-04,1.865280e-04,3.387360e-04,1.062400e-04,2.032000e-05,
-1.000000,1024,1024,OS2-i8-accu-20,6.153671e+00,6.979520e-04,1.934880e-04,3.398240e-04,1.095840e-04,2.038400e-05,
-1.000000,1024,1024,OS2-f8-fast-9,7.408795e+00,5.797120e-04,1.094400e-04,3.402880e-04,9.094400e-05,1.430400e-05,
-1.000000,1024,1024,OS2-f8-fast-10,7.029867e+00,6.109600e-04,1.175360e-04,3.552480e-04,9.832000e-05,1.430400e-05,
-1.000000,1024,1024,OS2-f8-fast-11,6.414228e+00,6.696000e-04,1.251200e-04,3.928480e-04,1.081280e-04,1.635200e-05,
-1.000000,1024,1024,OS2-f8-fast-12,6.141001e+00,6.993920e-04,1.323840e-04,4.052640e-04,1.172160e-04,1.664000e-05,
-1.000000,1024,1024,OS2-f8-fast-13,5.515986e+00,7.786400e-04,1.608800e-04,4.449280e-04,1.266080e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-fast-14,5.292289e+00,8.115520e-04,1.696800e-04,4.589120e-04,1.354400e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-fast-15,4.939106e+00,8.695840e-04,1.786240e-04,4.972320e-04,1.452800e-04,1.843200e-05,
-1.000000,1024,1024,OS2-f8-fast-16,4.740666e+00,9.059840e-04,1.881440e-04,5.115200e-04,1.549600e-04,2.044800e-05,
-1.000000,1024,1024,OS2-f8-fast-17,4.454917e+00,9.640960e-04,1.965120e-04,5.509920e-04,1.638080e-04,2.044800e-05,
-1.000000,1024,1024,OS2-f8-fast-18,4.304955e+00,9.976800e-04,2.049760e-04,5.642880e-04,1.722240e-04,2.252800e-05,
-1.000000,1024,1024,OS2-f8-fast-19,4.077769e+00,1.053264e-03,2.157920e-04,5.942720e-04,1.864480e-04,2.249600e-05,
-1.000000,1024,1024,OS2-f8-fast-20,3.863993e+00,1.111536e-03,2.243680e-04,6.327680e-04,1.958400e-04,2.265600e-05,
-1.000000,1024,1024,OS2-f8-accu-9,7.182412e+00,5.979840e-04,1.266720e-04,3.396160e-04,9.193600e-05,1.430400e-05,
-1.000000,1024,1024,OS2-f8-accu-10,6.821220e+00,6.296480e-04,1.363200e-04,3.557440e-04,9.788800e-05,1.430400e-05,
-1.000000,1024,1024,OS2-f8-accu-11,6.234131e+00,6.889440e-04,1.436960e-04,3.933120e-04,1.087840e-04,1.635200e-05,
-1.000000,1024,1024,OS2-f8-accu-12,5.978784e+00,7.183680e-04,1.508320e-04,4.062560e-04,1.165280e-04,1.664000e-05,
-1.000000,1024,1024,OS2-f8-accu-13,5.363882e+00,8.007200e-04,1.802720e-04,4.455840e-04,1.267680e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-accu-14,5.156964e+00,8.328480e-04,1.886400e-04,4.594560e-04,1.365920e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-accu-15,4.829800e+00,8.892640e-04,1.973120e-04,4.974080e-04,1.447840e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-accu-16,4.644775e+00,9.246880e-04,2.063040e-04,5.124640e-04,1.545280e-04,2.044800e-05,
-1.000000,1024,1024,OS2-f8-accu-17,4.358284e+00,9.854720e-04,2.149120e-04,5.506560e-04,1.667680e-04,2.044800e-05,
-1.000000,1024,1024,OS2-f8-accu-18,4.221613e+00,1.017376e-03,2.240160e-04,5.643840e-04,1.730400e-04,2.249600e-05,
-1.000000,1024,1024,OS2-f8-accu-19,4.009551e+00,1.071184e-03,2.346560e-04,5.941600e-04,1.845600e-04,2.249600e-05,
-1.000000,1024,1024,OS2-f8-accu-20,3.793819e+00,1.132096e-03,2.430880e-04,6.342240e-04,1.949920e-04,2.454400e-05,
-1.000000,1024,1024,OS1-6,2.270067e+01,1.892000e-04,,,,,
-1.000000,1024,1024,OS1-7,2.309917e+01,1.859360e-04,,,,,
-1.000000,1024,1024,OS1-8,2.296479e+01,1.870240e-04,,,,,
-1.000000,1024,1024,OS1-9,2.304958e+01,1.863360e-04,,,,,
-1.000000,1024,1024,ZTRMM,2.292165e+01,1.873760e-04,,,,,
-1.000000,2048,2048,OS2-i8-fast-9,4.979557e+01,6.900160e-04,2.128640e-04,3.111840e-04,1.044640e-04,3.680000e-05,
-1.000000,2048,2048,OS2-i8-fast-10,4.537832e+01,7.571840e-04,2.243040e-04,3.496960e-04,1.158720e-04,4.096000e-05,
-1.000000,2048,2048,OS2-i8-fast-11,4.276919e+01,8.033760e-04,2.355680e-04,3.679840e-04,1.285920e-04,4.483200e-05,
-1.000000,2048,2048,OS2-i8-fast-12,3.945115e+01,8.709440e-04,2.480480e-04,4.084960e-04,1.413120e-04,4.502400e-05,
