phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-9,1.145887e+01,3.748160e-04,6.536000e-05,2.131840e-04,5.841600e-05,1.404800e-05,
-1.000000,1024,1024,OS2-i8-fast-10,1.032166e+01,4.161120e-04,6.790400e-05,2.436320e-04,6.550400e-05,1.424000e-05,
-1.000000,1024,1024,OS2-i8-fast-11,1.005791e+01,4.270240e-04,7.107200e-05,2.444480e-04,7.000000e-05,1.638400e-05,
-1.000000,1024,1024,OS2-i8-fast-12,9.040057e+00,4.751040e-04,8.136000e-05,2.734400e-04,7.689600e-05,1.638400e-05,
-1.000000,1024,1024,OS2-i8-fast-13,8.877421e+00,4.838080e-04,8.411200e-05,2.764960e-04,7.945600e-05,1.628800e-05,
-1.000000,1024,1024,OS2-i8-fast-14,8.718268e+00,4.926400e-04,8.808000e-05,2.762720e-04,8.371200e-05,1.659200e-05,
-1.000000,1024,1024,OS2-i8-fast-15,8.033382e+00,5.346400e-04,8.974400e-05,3.068640e-04,9.011200e-05,1.840000e-05,
-1.000000,1024,1024,OS2-i8-fast-16,7.699723e+00,5.578080e-04,1.088640e-04,3.074400e-04,9.356800e-05,1.833600e-05,
-1.000000,1024,1024,OS2-i8-fast-17,7.535665e+00,5.699520e-04,1.144000e-04,3.093440e-04,9.665600e-05,1.849600e-05,
-1.000000,1024,1024,OS2-i8-fast-18,6.992874e+00,6.141920e-04,1.192480e-04,3.389440e-04,1.035360e-04,2.022400e-05,
-1.000000,1024,1024,OS2-i8-fast-19,6.841386e+00,6.277920e-04,1.261760e-04,3.388320e-04,1.096960e-04,2.044800e-05,
-1.000000,1024,1024,OS2-i8-fast-20,6.834245e+00,6.284480e-04,1.219680e-04,3.419840e-04,1.099840e-04,2.048000e-05,
-1.000000,1024,1024,OS2-i8-accu-9,1.031096e+01,4.165440e-04,1.088800e-04,2.117120e-04,5.808000e-05,1.408000e-05,
-1.000000,1024,1024,OS2-i8-accu-10,9.366859e+00,4.585280e-04,1.121760e-04,2.420640e-04,6.462400e-05,1.417600e-05,
-1.000000,1024,1024,OS2-i8-accu-11,9.113718e+00,4.712640e-04,1.165120e-04,2.441600e-04,6.867200e-05,1.630400e-05,
-1.000000,1024,1024,OS2-i8-accu-12,8.379966e+00,5.125280e-04,1.192640e-04,2.735520e-04,7.638400e-05,1.627200e-05,
-1.000000,1024,1024,OS2-i8-accu-13,8.273554e+00,5.191200e-04,1.216320e-04,2.753920e-04,7.910400e-05,1.628800e-05,
-1.000000,1024,1024,OS2-i8-accu-14,8.073975e+00,5.319520e-04,1.263040e-04,2.758400e-04,8.321600e-05,1.811200e-05,
-1.000000,1024,1024,OS2-i8-accu-15,7.475437e+00,5.745440e-04,1.310400e-04,3.063840e-04,9.000000e-05,1.835200e-05,
-1.000000,1024,1024,OS2-i8-accu-16,7.145703e+00,6.010560e-04,1.524480e-04,3.074080e-04,9.339200e-05,1.833600e-05,
-1.000000,1024,1024,OS2-i8-accu-17,6.983051e+00,6.150560e-04,1.585440e-04,3.090720e-04,9.676800e-05,1.862400e-05,
-1.000000,1024,1024,OS2-i8-accu-18,6.509420e+00,6.598080e-04,1.640640e-04,3.384800e-04,1.040320e-04,2.036800e-05,
-1.000000,1024,1024,OS2-i8-accu-19,6.396651e+00,6.714400e-04,1.697280e-04,3.405280e-04,1.078400e-04,2.043200e-05,
-1.000000,1024,1024,OS2-i8-accu-20,6.295834e+00,6.821920e-04,1.751680e-04,3.415840e-04,1.101440e-04,2.048000e-05,
-1.000000,1024,1024,OS2-f8-fast-9,7.688916e+00,5.585920e-04,9.088000e-05,3.382720e-04,9.120000e-05,1.433600e-05,
