phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-9,5.674209e+00,1.892320e-04,3.203200e-05,7.824000e-05,4.556800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-10,5.539320e+00,1.938400e-04,3.374400e-05,7.820800e-05,4.812800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-11,4.909207e+00,2.187200e-04,3.507200e-05,9.137600e-05,5.632000e-05,1.110400e-05,
-1.000000,1024,1024,OS2-i8-fast-12,4.813087e+00,2.230880e-04,3.680000e-05,9.129600e-05,5.728000e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-fast-13,4.711378e+00,2.279040e-04,3.835200e-05,9.128000e-05,5.952000e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-fast-14,4.632990e+00,2.317600e-04,3.908800e-05,9.142400e-05,6.201600e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-fast-15,4.228129e+00,2.539520e-04,4.060800e-05,1.044160e-04,6.838400e-05,1.225600e-05,
-1.000000,1024,1024,OS2-i8-fast-16,4.067450e+00,2.639840e-04,4.827200e-05,1.041440e-04,6.988800e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-fast-17,3.942941e+00,2.723200e-04,4.960000e-05,1.068320e-04,7.224000e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-fast-18,3.872186e+00,2.772960e-04,5.147200e-05,1.068960e-04,7.436800e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-fast-19,3.779929e+00,2.840640e-04,5.363200e-05,1.080480e-04,7.713600e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-fast-20,3.489801e+00,3.076800e-04,5.539200e-05,1.213600e-04,8.390400e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-accu-9,4.972500e+00,2.159360e-04,5.891200e-05,7.804800e-05,4.585600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-10,4.856275e+00,2.211040e-04,6.123200e-05,7.808000e-05,4.814400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-11,4.390505e+00,2.445600e-04,6.169600e-05,9.107200e-05,5.548800e-05,1.056000e-05,
-1.000000,1024,1024,OS2-i8-accu-12,4.301299e+00,2.496320e-04,6.268800e-05,9.104000e-05,5.785600e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-accu-13,4.231061e+00,2.537760e-04,6.452800e-05,9.099200e-05,5.958400e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-accu-14,4.170843e+00,2.574400e-04,6.459200e-05,9.155200e-05,6.198400e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-accu-15,3.834792e+00,2.800000e-04,6.708800e-05,1.043200e-04,6.835200e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-accu-16,3.688111e+00,2.911360e-04,7.454400e-05,1.047200e-04,7.068800e-05,1.241600e-05,
-1.000000,1024,1024,OS2-i8-accu-17,3.592167e+00,2.989120e-04,7.566400e-05,1.064960e-04,7.238400e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-accu-18,3.531674e+00,3.040320e-04,7.833600e-05,1.060480e-04,7.448000e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-accu-19,3.490708e+00,3.076000e-04,7.926400e-05,1.068960e-04,7.526400e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-accu-20,3.239470e+00,3.314560e-04,8.089600e-05,1.201760e-04,8.286400e-05,1.433600e-05,
-1.000000,1024,1024,OS2-f8-fast-9,4.162048e+00,2.579840e-04,4.651200e-05,1.173440e-04,5.822400e-05,1.228800e-05,
