phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-3,9.795484e+00,1.096160e-04,2.211200e-05,3.990400e-05,1.977600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-4,8.250414e+00,1.301440e-04,2.344000e-05,5.219200e-05,2.576000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-5,8.065970e+00,1.331200e-04,2.395200e-05,5.222400e-05,2.748800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-6,6.942057e+00,1.546720e-04,2.500800e-05,6.505600e-05,3.396800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-7,6.725683e+00,1.596480e-04,2.508800e-05,6.592000e-05,3.700800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-8,5.875404e+00,1.827520e-04,2.838400e-05,7.880000e-05,4.339200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-9,5.742672e+00,1.869760e-04,2.960000e-05,7.848000e-05,4.603200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-10,5.624276e+00,1.909120e-04,3.046400e-05,7.865600e-05,4.833600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-11,5.057186e+00,2.123200e-04,3.192000e-05,9.120000e-05,5.529600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-12,4.956341e+00,2.166400e-04,3.299200e-05,9.145600e-05,5.648000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-3,7.785251e+00,1.379200e-04,5.168000e-05,3.948800e-05,1.904000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-4,6.828334e+00,1.572480e-04,5.155200e-05,5.174400e-05,2.540800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-5,6.600656e+00,1.626720e-04,5.283200e-05,5.219200e-05,2.806400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-6,5.845720e+00,1.836800e-04,5.377600e-05,6.505600e-05,3.456000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-7,5.685746e+00,1.888480e-04,5.521600e-05,6.553600e-05,3.712000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-8,5.086317e+00,2.111040e-04,5.708800e-05,7.808000e-05,4.353600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-9,5.005136e+00,2.145280e-04,5.731200e-05,7.814400e-05,4.547200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-10,4.885619e+00,2.197760e-04,5.960000e-05,7.817600e-05,4.742400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-11,4.450780e+00,2.412480e-04,6.046400e-05,9.131200e-05,5.488000e-05,1.024000e-05,
